tag,content
1,לא חתם על חוזה בכתב עם הצרכן לא מסר לצרכן טופס גילוי או התקשר עם צרכן בעסקה לתקופה קצובה לתקופה העולה על שנה והכל בניגוד להוראות סעיף 13ה;
1,בעסקה ברוכלות לא קיים הוראות לפי סעיף 14;
1,השימוש שניתן לעשות בנכס או בשירות התועלת שניתן להפיק מהם והסיכונים הכרוכים בהם;
1,בשיווק מרחוק או בעסקת מכר מרחוק לא גילה לצרכן פרטים או לא סיפק מסמך בכתב בניגוד להוראות סעיף 14ג;
1,בעקבות ביטול עסקה על ידי צרכן נהג בניגוד להוראות סעיף 14ה;
1,הפר הוראות לפי סעיף 5 לענין עריכת חוזה העיון בו ומסירתו;
1,הפר הוראות לפי סעיף 10 לענין התשלום בסכום הנמוך;
1,הפר הוראות סעיפים 17ב(א) עד (ג) 17ב(ד) 17ג 17דאו 17ו לענין חובת הצגה או פרסום של מחירי נכסים ושירותים או לענין גביית מחירם המחייב;
1,בעבירות לפי סעיף קטן (א) – מאסר שנה או כפל הקנס הקבוע לאותן עבירות;
1,בעבירות לפי סעיפים קטנים (ב) ו־(ג) – כפל הקנס הקבוע לאותן עבירות.
1,נעברה עבירה מן העבירות המנויות בסעיפים קטנים (א) (ב) או (ג) בידי תאגיד דינו – כפל הקנס הקבוע לאותה עבירה.
1,נעברה עבירה לפי סעיף 23(א)(1) או (2) בנסיבות מחמירות – דינו של עובר העבירה מאסר שלוש שנים או קנס פי עשרים מהקנס כאמור בסעיף 61(א)(4) לחוק העונשין;
1,המעשה מתייחס למספר רב במיוחד של צרכנים;
1,המעשה גרם נזק חמור במיוחד לצרכן או לקבוצת צרכנים;
1,עובר העבירה הפיק רווחים או טובות הנאה גדולים במיוחד מהמעשה;
1,מעביד מרשה ונושא משרה בתאגיד חייבים לפקח ולעשות כל שניתן כדי למנוע ביצוע עבירה כאמור בסעיף 23 בידי עובד מעובדיו מורשהו התאגיד או עובד מעובדי התאגיד לפי הענין; המפר הוראת סעיף זה דינו – קנס כאמור בסעיף 61(א)(3) לחוק העונשין; לענין סעיף זה ”נושא משרה בתאגיד“ – דירקטור מנהל פעיל שותף למעט שותף מוגבל או בעל תפקיד האחראי מטעם התאגיד על התחום שבו נעברה העבירה.
1,נעברה עבירה לפי סעיף 23 בידי עובד מורשה תאגיד או עובד מעובדי התאגיד חזקה היא כי המעביד המרשה או נושא המשרה בתאגיד לפי הענין הפר את חובתו לפי סעיף קטן (א) אלא אם כן הוכיח כי עשה כל שאפשר כדי למלא את חובתו.
1,החסות העידוד או ההרשאה שניתנו לייצור הנכס או למכירתו או למתן השירות;
1,היות מקורו של הנכס המכר בפשיטת רגל בכינוס נכסים או בפירוק חברה;
1,התאמתו של הנכס או השירות לתקן למיפרט או לדגם;
1,קיומם של חלפים אבזרים או חמרים המיוחדים או המתאימים לתיקון הנכס או לשימוש בו;
1,המחיר הרגיל או המקובל או המחיר שנדרש בעבר לרבות תנאי האשראי ושיעור הריבית;
1,חוות דעת מקצועית או תוצאות של בדיקה שניתנו לגבי טיב הנכס או השירות מהותם תוצאות השימוש בהם והסיכונים הכרוכים בהם;
1,השימוש הקודם שנעשה בנכס או היותו חדש או משופץ;
1,שירות אחזקה ותנאיו;
1,תנאי אחריות לנכס או לשירות;
1,כמות הטובין שבמלאי מסוג נושא העסקה;
1,היות העסקה שלא במהלך עסקים;
1,נעברה עבירה לפי סעיף 14 מתוך רכב או באמצעות רכב רואים את בעל הרכב או את המחזיק בו כאילו הוא עסק בעסק בעצמו זולת אם הוכיח שלא הוא עשה כן ואת זהותו של האדם שהרכב היה ברשותו בעת שנעברה העבירה או שהוכיח כי הרכב נלקח בלא הסכמתו.
1,לתאר או לסמן מצרך באופן העלול לעורר את הרושם כי המכון משגיח על ייצורו אם אין המכון משגיח על ייצורו.
1,דרישות תקן מיוחד או קבוצתי תהיינה מחייבות כאמור בסעיף 1 לתקן רק אם הן כלולות בצו זה;
1,"הובאו בתשקיף דו""חות כספיים של תאגיד שנתן ערבות למילוי תנאיהן של תעודות התחייבות כמשמעותן לפי סעיף 35א המוצעות על פי התשקיף יחולו הוראות פרק זה בשינויים המחוייבים גם על תאגיד כאמור כל עוד הערבות בתוקף."
1,"לא קיים הוראה מהוראות סעיף 17(ג) הוראה מהוראות סעיף 35כד הוראה מהוראות סעיף 36 הוראה של הרשות לפי סעיף 36א הוראה החלה עליו מכוח סעיף 36ב או הוראה מהוראות סעיף 37 או תקנות לפי הסעיפים האמורים או גרם לכך שבדו""ח בהודעה במסמך רישום או במפרט הצעת רכש לפי חוק זה או תקנות לפיו שנמסרו לרשות או לבורסה יהיה פרט מטעה והכל כדי להטעות משקיע סביר; לענין זה אם לא הוגש דו""ח תקופתי או דו""ח כספי ביניים תוך חדשיים מהמועד האחרון הקבוע להגשתו או עברו למעלה משבעה ימים מהמועד שנקבע להגשת דו""ח מיידי או הודעה והם לא הוגשו או לא נמסרו בהתאם לדרישת הרשות תהיה זאת ראיה לכאורה כי מי שחלה עליו החובה להגיש דו""ח או הודעה כאלה נמנע מהגשתם כדי להטעות;"
1,הפר הוראות סעיף 52ט(ב);
1,לא קיים הוראות סעיף 52ט(ג) או (ד);
1,לא תאושר לאדם בקשה לרשיון לעסק לא ינהל אדם עסק ולא יעסוק בו אלא אם הוא ממלא אחר הוראות תקנה 3או 4 ונתמלאו בעסק התנאים המפורטים בתקנות 5 עד 67 להנחת דעתו של המנהל.
1,יהיו בנויים בטון לבנים בלוק בטון או כל חומר בניה אחר שאישר המנהל בכתב במקרה מסויים ובהתאם לתנאים שקבע;
1,יהיו חלקים;
1,יהיו בעלי גוון בהיר נקיים שלמים ותקינים;
1,יהיו אטומים בפני חדירת חרקים או מכרסמים וקינונם;
1,יהיו אטומים בפני חדירת רטיבות;
1,יהיו מצופים בחדרי הייצור וההלבשה עד לגובה של 1.80 מטר לפחות בחומר חלק או חומר צביעה מתאים שאינו סופג רטיבות.
1,הרצפה וציפויה יהיו שלמים נקיים ואטומים בפני חרקים מכרסמים וקינונם.
1,לא יותקן ציפוי לקיר או לרצפה או התקרה אלא אם יש בו כדי למנוע חדירת חרקים מכרסמים או קינונם בינם לבין הקיר או הרצפה.
1,ברצפות הנרטבות תוך כדי תהליכי הייצור או הניקוי יהיו תעלות ניקוז או מחסומי רצפה.
1,"מחסום הרצפה ימלא אחר הדרישות המנויות בסעיף 3.23 בהל""ת."
1,רצפה שיש בה תעלת ניקוז או מחסום רצפה תהיה בשיפוע היורד לתעלת הניקוז או מחסום הרצפה באופן שלא יהיו שלוליות.
1,יהיו צבועים בצבע שגוונו בהיר על בסיס שמן או על בסיס חומר פלסטי.
1,פתח חיצוני של בנין העסק יהיה מוגן בפני חדירת חרקים מכרסמים ציפורים או בעלי חיים אחרים.
1,ייבנה בשיפוע המאפשר ניקוז שלם של מי גשמים;
1,יהיה נקי שלם ותקין;
1,יהיה מוגן בפני חדירת רטיבות מכרסמים ציפורים ובעלי חיים אחרים.
1,בכל חדר בעסק הניתן לניקוי בנוזלים יהיו חיבורים למים חמים וקרים או לקיטור שניתן להרכיב להם צינורות גמישים.
1,"כיור הממלא אחר הדרישות המנויות בסעיף 3.10 או סעיף 3.15 להל""ת;"
1,סבון נוזלי אבקת סבון דטרגנט או אבקת דטרגנט;
1,מכונת יבוש או מגבות נייר ומכל לאיסופן;
1,ראי מעל הכיור.
1,מבני העסק יהיו מוגנים בפני חדירת מי גשמים מכרסמים ציפורים ובעלי חיים אחרים.
1,המבנים יהיו נקיים להנחת דעתו של המנהל וחפשיים ממכרסמים חרקים ציפורים או בעלי חיים אחרים.
1,תהיה מוקפת גדר שלמה ותקינה;
1,תהיה מנוקזת נקיה וחפשיה מעשבים;
1,חלונות הנפתחים אל אויר החוץ (להלן – איוור טבעי);
1,מערכת מכנית לאיוור מלאכותי (להלן – איוור ממוכן).
1,איוור טבעי או ממוכן ירחיק אדים קיטור וריחות בלתי רצויים אחרים מכל מבני העסק.
